section,model,seed,split,scope,horizon_steps,feature,metric,value,unit,count,source_path,notes
scenario_error,HISTORY_ONLY,44,validation,origin_hour_18,96,,sse_contribution,0.04242236208646485,fraction,2129,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,rmse_kw,5.637372179611178,kW,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,mae_kw,1.0128253109201342,kW,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,range_nrmse,0.9322283207733811,,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,r2,-9883077.343358602,,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,valid_target_count,190944,,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_19,96,,sse_contribution,0.058282736074675864,fraction,1989,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,rmse_kw,5.453064948170996,kW,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,mae_kw,0.9435086238108648,kW,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,range_nrmse,0.901750215834118,,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,r2,nan,,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,valid_target_count,189600,,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_20,96,,sse_contribution,0.05415021348572137,fraction,1975,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,rmse_kw,3.8220273220408063,kW,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,mae_kw,0.6688219832851949,kW,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,range_nrmse,0.6320324432831453,,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,r2,-2965092208.0853796,,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,valid_target_count,190080,,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_21,96,,sse_contribution,0.026668862817976605,fraction,1980,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,rmse_kw,1.6419731399586441,kW,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,mae_kw,0.3430805743836478,kW,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,range_nrmse,0.27152613207883286,,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,r2,-7110.9289842949165,,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,valid_target_count,189888,,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_22,96,,sse_contribution,0.004917112182943921,fraction,1978,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,rmse_kw,0.5922130632375862,kW,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,mae_kw,0.20224822449496124,kW,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,range_nrmse,0.09793176180184596,,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,r2,-12.01027333416697,,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,valid_target_count,189504,,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,origin_hour_23,96,,sse_contribution,0.0006383440972146732,fraction,1974,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,rmse_kw,0.6229175365771642,kW,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,mae_kw,0.3761003990393523,kW,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,range_nrmse,0.1030092302941888,,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,r2,0.8894991652984705,,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,valid_target_count,25824,,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_001,96,,sse_contribution,9.624210812988165e-05,fraction,269,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,rmse_kw,0.18529141003727712,kW,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,mae_kw,0.10166493630756036,kW,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,range_nrmse,0.030640854378483965,,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,r2,0.2085951081779419,,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,valid_target_count,7872,,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_002,96,,sse_contribution,2.595829462748471e-06,fraction,82,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,rmse_kw,1.168712354410363,kW,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,mae_kw,0.7734178554793002,kW,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,range_nrmse,0.19326500378306102,,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,r2,0.6786760580064501,,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,valid_target_count,54240,,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_003,96,,sse_contribution,0.0007115664289611529,fraction,565,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,rmse_kw,1.5344054714999298,kW,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,mae_kw,1.0295180352713251,kW,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,range_nrmse,0.2537381231019816,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,r2,0.45445936701796086,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,valid_target_count,62208,,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_004,96,,sse_contribution,0.0014067179051502877,fraction,648,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,rmse_kw,1.1325713915078568,kW,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,mae_kw,0.6850219099369833,kW,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,range_nrmse,0.18728852607602053,,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,r2,0.5584789119365532,,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,valid_target_count,212640,,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_005,96,,sse_contribution,0.002619730627984546,fraction,2215,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,rmse_kw,0.8797768883940359,kW,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,mae_kw,0.5564900860506722,kW,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,range_nrmse,0.14548497157754983,,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,r2,0.7292557920607152,,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,valid_target_count,228384,,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_006,96,,sse_contribution,0.001697818542803362,fraction,2379,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,rmse_kw,0.658479295032009,kW,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,mae_kw,0.40554480325840764,kW,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,range_nrmse,0.10888992741899618,,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,r2,0.8922149158435185,,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,valid_target_count,160224,,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_007,96,,sse_contribution,0.0006672557372350604,fraction,1669,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_008,96,,rmse_kw,0.703672465869547,kW,740,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
scenario_error,HISTORY_ONLY,44,validation,segment_008,96,,mae_kw,0.4453908510095869,kW,740,C:\Users\Zhujiangkun-Yohkoh\Desktop\光伏项目_最新\PVforecast16_nwp_minimal_screen\GFNODE_experiments\asoc_nwp_minimal_screen\results\HISTORY_ONLY\seed_44\validation_H144.npz,
