block,count,Original A_SSE,Original B_SSE,Expanded A_SSE,Expanded B_SSE,Daily_SSE,Last-value_SSE,Inverted42_SSE,Joint-patch Transformer42_SSE,Joint-patch Transformer43_SSE,Joint-patch Transformer44_SSE,site,period,support,horizon,scope,block_hours
4,5736.0,90.25260545944717,48.420022396946706,90.25260545944717,48.420022396946706,0.1354384032630072,210.48615574057075,371.3677500806286,329.06092097255953,218.99143037809392,183.62245189036554,Sanyo,Alice2018Test,S2,12,low-power,72
5,5724.0,81.87464889703098,44.43047829220473,81.87464889703098,44.43047829220473,0.06457149851481969,206.3710422372475,220.64250434834173,264.7791874863149,169.90036046539302,151.53969488421174,Sanyo,Alice2018Test,S2,12,low-power,72
6,5606.0,64.21834749089959,30.88338001976732,64.21834749089959,30.88338001976732,0.015096963779296665,124.273729616257,245.07877223975038,225.48551275766857,132.55997239342034,139.3908216110943,Sanyo,Alice2018Test,S2,12,low-power,72
7,5551.0,75.22885608284855,34.466193737987226,75.22885608284855,34.466193737987226,0.03422467720765363,107.23519994141182,268.38241000071685,174.74475286342005,142.51579068464048,188.04650573169366,Sanyo,Alice2018Test,S2,12,low-power,72
0,132.0,15.432458428863391,5.248680455201448,15.432458428863391,5.248680455201448,0.0036923402453049588,43.07975737516975,11.74984980623628,31.123608686447835,15.422437311422119,16.224820883815052,Sanyo,Alice2018Test,S1_new_origins,12,full,24
1,121.0,15.64327989208464,5.150312545231912,15.64327989208464,5.150312545231912,0.009725995573745823,40.25848258714015,16.32516885299733,33.23245525410096,15.873664365602346,17.03088605104625,Sanyo,Alice2018Test,S1_new_origins,12,full,24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
5,121.0,15.714445766220301,10.884133301801551,15.714445766220301,10.884133301801551,0.03358550045563082,38.96303488579619,9.552762851349511,33.91308959790384,17.794924663609983,19.388694913817687,Sanyo,Alice2018Test,S1_new_origins,12,full,24
6,121.0,14.808236239032754,2.405377584192452,14.808236239032754,2.405377584192452,0.006947949000892683,38.251896452754785,12.919710118151391,38.35081979494392,19.39987239673395,20.976650492025712,Sanyo,Alice2018Test,S1_new_origins,12,full,24
7,121.0,13.081564690026346,2.0825693874273417,13.081564690026346,2.0825693874273417,0.0044501208921505445,29.4200751789042,19.672067710903516,31.32098661615578,13.292123612060754,14.906158994922915,Sanyo,Alice2018Test,S1_new_origins,12,full,24
8,132.0,13.680265787500717,3.7829383527789737,13.680265787500717,3.7829383527789737,0.02032495411234131,30.075796516046776,31.21656295477335,34.60515837577263,15.446823012219506,17.2366892347233,Sanyo,Alice2018Test,S1_new_origins,12,full,24
9,132.0,14.118450157060238,4.539060139687093,14.118450157060238,4.539060139687093,0.019104739021171133,33.70346728200128,28.92255791394809,37.13222692783085,16.361926705229042,17.746117609444305,Sanyo,Alice2018Test,S1_new_origins,12,full,24
10,132.0,14.536012449252128,3.9271754361856854,14.536012449252128,3.9271754361856854,0.012732260702504454,31.095841589568746,10.443153045625063,28.99837607047199,12.60325311237525,15.01943463025024,Sanyo,Alice2018Test,S1_new_origins,12,full,24
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
12,132.0,15.026568688936134,10.848911232031973,15.026568688936134,10.848911232031973,0.003967918119799876,36.862050252209016,13.334469610667295,39.70365666124926,18.971101025476298,19.748246056200806,Sanyo,Alice2018Test,S1_new_origins,12,full,24
13,132.0,16.217426903158756,5.809541934170003,16.217426903158756,5.809541934170003,0.010067673099328042,39.348706243882624,26.81118560448498,43.39298469233465,19.80394724519081,20.196714929415506,Sanyo,Alice2018Test,S1_new_origins,12,full,24
14,132.0,12.351423655484627,3.7697541642197967,12.351423655484627,3.7697541642197967,0.08909253959874328,31.18476461384949,57.69732488620755,36.1815304906007,16.694905652518088,17.82857881692037,Sanyo,Alice2018Test,S1_new_origins,12,full,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
16,132.0,13.23358880701284,9.39501485632114,13.23358880701284,9.39501485632114,0.0054819503208379475,33.123598172023655,7.857545000458821,30.05376583255191,13.902553705137743,14.569107163259119,Sanyo,Alice2018Test,S1_new_origins,12,full,24
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,24
18,121.0,13.159325418787942,9.021329907894277,13.159325418787942,9.021329907894277,0.010557647591140727,30.615446061798725,11.719435960154636,35.01818399818097,16.193353253277465,17.947222825735917,Sanyo,Alice2018Test,S1_new_origins,12,full,24
19,121.0,12.290353520834506,1.2850591740144657,12.290353520834506,1.2850591740144657,0.007029798225650814,28.665076882037663,13.498011951292485,36.21575069650213,17.469071188462806,19.71883755405295,Sanyo,Alice2018Test,S1_new_origins,12,full,24
20,121.0,11.447752839539795,1.1628491591847485,11.447752839539795,1.1628491591847485,0.01102770116123206,29.351183870654157,17.41676656444858,36.06534348524475,16.818441974005687,18.34869311951266,Sanyo,Alice2018Test,S1_new_origins,12,full,24
21,121.0,11.201987095071079,0.8780944026853446,11.201987095071079,0.8780944026853446,0.007878473353734199,19.264063759086522,15.847900469622799,27.058302226359014,11.583892385295599,14.887869195014135,Sanyo,Alice2018Test,S1_new_origins,12,full,24
22,121.0,5.967212749842732,1.2075651039109074,5.967212749842732,1.2075651039109074,2.977421965522351,4.6659267756353815,3.1843526372569917,5.81875712330576,4.600037584963238,6.300045070910615,Sanyo,Alice2018Test,S1_new_origins,12,full,24
23,187.0,13.453216910752978,6.350423925928127,13.453216910752978,6.350423925928127,2.050129150365503,23.07653144803516,13.87318573968314,36.75710687312745,17.79745543948775,17.49047413895282,Sanyo,Alice2018Test,S1_new_origins,12,full,24
0,253.0,31.075738320948034,10.39899300043336,31.075738320948034,10.39899300043336,0.013418335819050782,83.3382399623099,28.075018659233614,64.35606394054881,31.296101677024467,33.2557069348613,Sanyo,Alice2018Test,S1_new_origins,12,full,48
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,full,48
2,121.0,15.714445766220301,10.884133301801551,15.714445766220301,10.884133301801551,0.03358550045563082,38.96303488579619,9.552762851349511,33.91308959790384,17.794924663609983,19.388694913817687,Sanyo,Alice2018Test,S1_new_origins,12,full,48
3,242.0,27.889800929059103,4.487946971619793,27.889800929059103,4.487946971619793,0.01139806989304323,67.67197163165899,32.591777829054905,69.6718064110997,32.69199600879471,35.88280948694862,Sanyo,Alice2018Test,S1_new_origins,12,full,48
4,264.0,27.79871594456095,8.321998492466067,27.79871594456095,8.321998492466067,0.039429693133512446,63.77926379804807,60.13912086872144,71.73738530360347,31.808749717448546,34.9828068441676,Sanyo,Alice2018Test,S1_new_origins,12,full,48
5,132.0,14.536012449252128,3.9271754361856854,14.536012449252128,3.9271754361856854,0.012732260702504454,31.095841589568746,10.443153045625063,28.99837607047199,12.60325311237525,15.01943463025024,Sanyo,Alice2018Test,S1_new_origins,12,full,48
6,264.0,31.24399559209489,16.65845316620198,31.24399559209489,16.65845316620198,0.014035591219127917,76.21075649609165,40.145655215152274,83.09664135358389,38.775048270667114,39.944960985616305,Sanyo,Alice2018Test,S1_new_origins,12,full,48
7,132.0,12.351423655484627,3.7697541642197967,12.351423655484627,3.7697541642197967,0.08909253959874328,31.18476461384949,57.69732488620755,36.1815304906007,16.694905652518088,17.82857881692037,Sanyo,Alice2018Test,S1_new_origins,12,full,48
8,132.0,13.23358880701284,9.39501485632114,13.23358880701284,9.39501485632114,0.0054819503208379475,33.123598172023655,7.857545000458821,30.05376583255191,13.902553705137743,14.569107163259119,Sanyo,Alice2018Test,S1_new_origins,12,full,48
9,242.0,25.449678939622448,10.306389081908742,25.449678939622448,10.306389081908742,0.01758744581679154,59.280522943836395,25.217447911447124,71.2339346946831,33.66242444174026,37.66606037978885,Sanyo,Alice2018Test,S1_new_origins,12,full,48
10,242.0,22.649739934610874,2.0409435618700926,22.649739934610874,2.0409435618700926,0.018906174514966265,48.615247629740686,33.26466703407138,63.12364571160377,28.402334359301285,33.2365623145268,Sanyo,Alice2018Test,S1_new_origins,12,full,48
11,308.0,19.420429660595723,7.5579890298390335,19.420429660595723,7.5579890298390335,5.027551115887854,27.74245822367054,17.057538376940126,42.575863996433206,22.397493024450984,23.790519209863433,Sanyo,Alice2018Test,S1_new_origins,12,full,48
0,253.0,31.075738320948034,10.39899300043336,31.075738320948034,10.39899300043336,0.013418335819050782,83.3382399623099,28.075018659233614,64.35606394054881,31.296101677024467,33.2557069348613,Sanyo,Alice2018Test,S1_new_origins,12,full,72
1,121.0,15.714445766220301,10.884133301801551,15.714445766220301,10.884133301801551,0.03358550045563082,38.96303488579619,9.552762851349511,33.91308959790384,17.794924663609983,19.388694913817687,Sanyo,Alice2018Test,S1_new_origins,12,full,72
2,374.0,41.57006671655983,8.270885324398765,41.57006671655983,8.270885324398765,0.03172302400538454,97.74776814770576,63.80834078382827,104.2769647868723,48.138819021014214,53.119498721671924,Sanyo,Alice2018Test,S1_new_origins,12,full,72
3,264.0,28.65446260631237,8.46623557587278,28.65446260631237,8.46623557587278,0.031836999723675596,64.79930887157002,39.36571095957315,66.13060299830285,28.965179817604287,32.76555223969454,Sanyo,Alice2018Test,S1_new_origins,12,full,72
4,396.0,43.59541924757951,20.42820733042178,43.59541924757951,20.42820733042178,0.1031281308178712,107.39552110994113,97.84298010135984,119.27817184418461,55.4699539231852,57.77353980253668,Sanyo,Alice2018Test,S1_new_origins,12,full,72
5,132.0,13.23358880701284,9.39501485632114,13.23358880701284,9.39501485632114,0.0054819503208379475,33.123598172023655,7.857545000458821,30.05376583255191,13.902553705137743,14.569107163259119,Sanyo,Alice2018Test,S1_new_origins,12,full,72
6,363.0,36.89743177916224,11.46923824109349,36.89743177916224,11.46923824109349,0.028615146978023604,88.63170681449054,42.6342144758957,107.29927817992784,50.48086641574594,56.0147534993015,Sanyo,Alice2018Test,S1_new_origins,12,full,72
7,429.0,30.622416755666798,8.436083432524383,30.622416755666798,8.436083432524383,5.035429589241589,47.006521982757064,32.90543884656292,69.63416622279223,33.98138540974657,38.67838840487755,Sanyo,Alice2018Test,S1_new_origins,12,full,72
0,28.0,2.144757756255946,1.2172100704976012,2.144757756255946,1.2172100704976012,0.0036410068539024175,9.268724586332098,3.159863341615182,12.599971948285447,4.706367624330189,5.621073797460166,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
1,28.0,2.5933778081025465,1.3761618700744738,2.5933778081025465,1.3761618700744738,0.009602439903781707,9.902160926501763,4.502448485043697,14.345301364569895,5.467688310923306,6.3288420774677165,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
5,28.0,3.025967578370459,3.6261391878766402,3.025967578370459,3.6261391878766402,0.03319855369464703,10.248414365062123,3.394504294617371,14.9102437205377,6.517114919451562,7.637060488569096,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
6,28.0,2.8593440661107636,0.762727463721832,2.8593440661107636,0.762727463721832,0.00668565990815158,10.283053422954364,4.587823073790935,16.83211890831128,7.195747760890432,8.446416567803839,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
7,21.0,2.29305322144739,0.665512534381055,2.29305322144739,0.665512534381055,0.004139816512986482,7.161780350740452,5.3358671743946715,13.367566879047967,4.578733240676247,5.659289870706717,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
8,21.0,2.05144591861226,1.28130464327664,2.05144591861226,1.28130464327664,0.02000717732743523,6.423497823946411,7.774470032381075,13.693476788418224,4.876842177229607,6.219442737047215,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
9,21.0,2.521567398032711,1.5928726980943677,2.521567398032711,1.5928726980943677,0.01830731040175712,7.368206501383569,7.386598237630212,14.942965486510255,5.426681537181228,6.5998258558451575,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
10,21.0,2.0148339565707793,1.3772793275932214,2.0148339565707793,1.3772793275932214,0.01266432158255298,6.850239580502523,3.0827117868405995,11.739339473687464,4.125998155570679,5.535565462908248,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
12,21.0,2.7836197113561196,3.3696773744230457,2.7836197113561196,3.3696773744230457,0.002508465621592651,8.253061989237693,4.300717685896392,15.649075363991642,6.321259197900071,7.326684185891886,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
13,15.0,1.6044094662686186,1.1020663291336317,1.6044094662686186,1.1020663291336317,0.007978847646990011,4.759792017862391,3.298580546740175,10.680249673082958,3.6034626320257397,4.222068505640608,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
14,21.0,2.284433454422503,1.4028297815990247,2.284433454422503,1.4028297815990247,0.08718450681970526,6.954421281996872,12.68004454273403,14.75301213082017,5.588027113818274,6.785434128586701,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
16,21.0,2.3231812759105455,2.7515485281904217,2.3231812759105455,2.7515485281904217,0.00451443274896668,6.762514188962612,2.335524605071946,12.020853917138993,4.5278907243824476,5.2991330287691225,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
18,28.0,2.9251016270093815,3.741753098344143,2.9251016270093815,3.741753098344143,0.009310595733819678,10.692777288997778,4.836467144782626,18.92249191257273,7.76820224740189,9.360057515125476,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
19,28.0,3.0880987002344518,0.7360594013562697,3.0880987002344518,0.7360594013562697,0.006639904026213353,9.807373055785675,5.327862493707148,19.077633691698114,8.036290942078018,9.996588692113372,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
20,28.0,2.8119693355384716,0.6453004917925214,2.8119693355384716,0.6453004917925214,0.010974966863045211,9.81572795203077,6.357085183726861,19.007575643390453,7.762430253339111,9.356053992654527,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
21,21.0,1.8808645964705364,0.4166521422889737,1.8808645964705364,0.4166521422889737,0.007835855537841422,5.602655461791685,4.889919573762426,13.325759043268656,4.686130397473139,6.821129235686195,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
22,28.0,0.7345461162717252,0.7060837869228446,0.7345461162717252,0.7060837869228446,2.9770796388750878,1.240966819173465,0.8518067926382907,2.9074768812691376,1.3689786996625506,2.769667827388636,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
23,15.0,2.0892373558640123,1.5120252351615004,2.0892373558640123,1.5120252351615004,2.0350956662923134,3.9720643988358857,2.3010722925729867,11.451774340103073,4.379971155777209,5.06998148505362,Sanyo,Alice2018Test,S1_new_origins,12,power-active,24
0,56.0,4.738135564358492,2.593371940572075,4.738135564358492,2.593371940572075,0.013243446757684123,19.170885512833863,7.662311826658879,26.94527331285534,10.174055935253495,11.949915874927882,Sanyo,Alice2018Test,S1_new_origins,12,power-active,48
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sanyo,Alice2018Test,S1_new_origins,12,power-active,48
2,28.0,3.025967578370459,3.6261391878766402,3.025967578370459,3.6261391878766402,0.03319855369464703,10.248414365062123,3.394504294617371,14.9102437205377,6.517114919451562,7.637060488569096,Sanyo,Alice2018Test,S1_new_origins,12,power-active,48
3,49.0,5.152397287558154,1.428239998102887,5.152397287558154,1.428239998102887,0.01082547642113806,17.444833773694818,9.923690248185608,30.19968578735924,11.77448100156668,14.105706438510557,Sanyo,Alice2018Test,S1_new_origins,12,power-active,48
